SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
HIST,1111,88786,SURVEY OF WORLD HIST TO 1500,Creating History: The World Before 1500 (Access),9781524983994,Kendall Hunt Publishing Company,Required,"New $102.75,",102.75,74.0,7603.5
MK,4100,84763,BUYER BEHAVIOR,Consumer Psychology Consumer Behavior,9781735983905,Open Mentis Publishers,Required,"New $199.95,",199.95,38.0,7598.099999999999
POLS,2401,91076,GLOBAL ISSUES,"Bundle: Global Issues, Brown + TH Classroom Digital",9781778772887,Top Hat Monocle,Required,"Digital $86.25,",86.25,88.0,7590.0
MK,4100,80539,BUYER BEHAVIOR,Connect Online Access for Consumer Behavior,9781266826788,McGraw-Hill,Required,"Digital $180.25,",180.25,42.0,7570.5
PERS,2001,84683,PERSPECTIV:COMPARATIVE CULTURE,Food & Culture,9781305628052,Cengage Learning,Recommended,"Used $115.19, New $219.40, Digital $50.99, Digital $69.99, Used $205.75, New $274.25, Digital $88.99,",50.99,147.0,7495.530000000001
POLS,1101,82319,AMERICAN GOVERNMENT,Custom Authoring Bundle: Understanding the American Way of Government & Politics,9781774947180,Top Hat Monocle,Required,"Digital $75.00,",75.0,99.0,7425.0
SCOM,2050,83551,"MEDIA, CULTURE, AND SOCIETY",GEORGIA STATE UNIVERSITY- SCOM 2050: FOLLETT CUSTOM SITE CCS ECOMM BILLING Connect for Introduction to Mass Communication,9781266454493,McGraw-Hill Higher Education,Required,"Digital $100.00,",100.0,74.0,7400.0
LAW,5060,89247,TORTS,"Torts & Compensation, Personal Accountability Concise",9781634608183,West Academic,Required,"Used $109.20, Used $195.00,",109.2,67.0,7316.400000000001
SCOM,2050,83573,"MEDIA, CULTURE, AND SOCIETY",GEORGIA STATE UNIVERSITY- SCOM 2050: FOLLETT CUSTOM SITE CCS ECOMM BILLING Connect for Introduction to Mass Communication,9781266454493,McGraw-Hill Higher Education,Required,"Digital $100.00,",100.0,73.0,7300.0
PSYC,1100,80790,INTRO TO BIOPSYC,The Mind's Machine,9780197542248,Oxford University Press Canada,Required,"Digital $64.99,",64.99,112.0,7278.879999999999
SOCI,3201,83057,"WEALTH, POWER, AND INEQUALITY","Wealth, Power, & Inequality (First Edition)",9781621319412,University Readers,Required,"Used $57.10, New $107.06, Digital $121.46, Used $107.25, New $142.75, Digital $134.95,",57.1,126.0,7194.6
GEOL,1121,87911,INTRODUCTORY GEOLOGY I,Essen of Geology (w/Smartwork + Student Site + 3D Models),9780393882728,"W. W. Norton & Company, Incorporated",Required,"Used $66.60, Used $125.00, New $166.50,",66.6,107.0,7126.2
GEOG,1112,87161,INTRO TO WEATHER &amp; CLIMATE,Modified Mastering Geography with Pearson eText -- Standalone Access Card -- for Geosystems: An Introduction to Physical Geography,9780134642536,Pearson,Required,"Digital $126.75,",126.75,56.0,7098.0
PSYC,3510,84468,INTRO RESEARCH DESIGN &amp; ANALYS,"Research Methods in Psychology: Evaluating a World of Information with Ebook, InQuizitive, Interactives, and SPSS Guide",9780393893700,"W. W. Norton & Company, Incorporated Courseware",Required,"Digital $86.50,",86.5,82.0,7093.0
NUTR,2100,88873,PRINCIPLES OF NUTRITION,Understanding Nutrition,9780357447512,Cengage Learning,Recommended,"Used $115.19, Digital $50.99, Used $205.75, New $274.25,",50.99,139.0,7087.610000000001
PSYC,4040,87868,DEVELOPMENTAL PSYCHOLOGY,How Children Develop LL w/ Achieve for How Children Develop 6e (1-Term Access),9781319543594,MPS (Macmillan Publishers),Required,"New $186.50,",186.5,38.0,7087.0
BIOL,1103,91665,INTRO BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Biology: Science for Life with Physiology, 6e, for GEORGIA STATE UNIVERSITY",9780138304577,Pearson,Required,"Digital $66.75,",66.75,106.0,7075.5
BIOL,1103,91663,INTRO BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Biology: Science for Life with Physiology, 6e, for GEORGIA STATE UNIVERSITY",9780138304577,Pearson,Required,"Digital $66.75,",66.75,106.0,7075.5
BIOL,1103,91662,INTRO BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Biology: Science for Life with Physiology, 6e, for GEORGIA STATE UNIVERSITY",9780138304577,Pearson,Required,"Digital $66.75,",66.75,106.0,7075.5
MK,4200,92284,MARKETING RESEARCH,Connect Online Access for Essentials of Marketing Research,9781265787660,McGraw-Hill,Required,"Digital $180.25,",180.25,39.0,7029.75
BIOL,1104,91668,INTRO BIOLOGY II,"Modified Mastering Biology with eText Electronic Access Code for Biology: Science for Life with Physiology, 6e, for GEORGIA STATE UNIVERSITY",9780138304577,Pearson,Required,"Digital $66.75,",66.75,105.0,7008.75
MATH,2420,89549,DISCRETE MATHEMATICS,WebAssign Instant Access for Epp's Discrete Mathematics with Applications,9780357035245,Cengage Learning,Required,"Digital $152.00,",152.0,46.0,6992.0
GEOG,1112,87157,INTRO TO WEATHER &amp; CLIMATE,Modified Mastering Geography with Pearson eText -- Standalone Access Card -- for Geosystems: An Introduction to Physical Geography,9780134642536,Pearson,Required,"Digital $126.75,",126.75,55.0,6971.25
ECON,2105,87373,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,130.0,6955.0
BIOL,1103,91664,INTRO BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Biology: Science for Life with Physiology, 6e, for GEORGIA STATE UNIVERSITY",9780138304577,Pearson,Required,"Digital $66.75,",66.75,104.0,6942.0
ACCT,4101,86092,ESSENTIALS OF FIN REP I,ND GEORGIA STATE UNIVERSITY CONNECT ONLINE ACCESS FOR INTERMEDIATE ACCOUNTING,9781265388911,McGraw-Hill,Required,"Digital $157.50,",157.5,44.0,6930.0
BIOL,2108,86256,PRINCIPLES OF BIOLOGY II,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",9780138263270,Pearson,Required,"Digital $85.50,",85.5,81.0,6925.5
ECON,2105,87375,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,129.0,6901.5
ECON,2105,87374,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,129.0,6901.5
ECON,2106,87381,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,129.0,6901.5
LAW,7353,87538,INFORMATION PRIVACY LAW,Information Privacy Law,9798886143355,Aspen Publishing,Required,"New $345.00,",345.0,20.0,6900.0
MUA,1930,92349,"MUSIC, SOCIETY, AND CULTURE",Listen,9781324039440,"W. W. Norton & Company, Incorporated Courseware",Required,"Digital $77.00,",77.0,89.0,6853.0
NURS,4300,90911,"HS: POLICY, PLANNING, TRENDS",Nurses Making Policy,9780826166456,Springer Publishing Company,Required,"Used $90.75, New $121.00, Digital $109.99,",90.75,75.0,6806.25
ECON,2106,87385,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,127.0,6794.5
ECON,2105,87372,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,127.0,6794.5
ECON,2105,89867,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,127.0,6794.5
MUA,1930,86382,"MUSIC, SOCIETY, AND CULTURE",Listen,9781324039440,"W. W. Norton & Company, Incorporated Courseware",Required,"Digital $77.00,",77.0,88.0,6776.0
PSYC,3140,85961,PSYCHOPATHOLOGY &amp; ABNORML PSYC,Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online) for Georgia State University,9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,95.0,6768.75
BIOL,2107,86240,PRINCIPLES OF BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",9780138263270,Pearson,Required,"Digital $85.50,",85.5,79.0,6754.5
MUA,1930,82872,"MUSIC, SOCIETY, AND CULTURE",Listen,9781324039440,"W. W. Norton & Company, Incorporated Courseware",Required,"Digital $77.00,",77.0,87.0,6699.0
ECON,2106,87379,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,125.0,6687.5
PSYC,4040,88014,DEVELOPMENTAL PSYCHOLOGY,Child Psychology,9780471706496,"John Wiley & Sons, Incorporated",Required,"Used $123.80, New $232.13, Used $232.25, New $309.50, Digital $64.95,",123.8,54.0,6685.2
CIS,3260,86685,INTRODUCTION TO PROGRAMMING,3rd Edition: Revel for Introduction to Python Programming and Data Structures -- Access Card,9780137621361,Pearson,Required,"Digital $133.50,",133.5,50.0,6675.0
CIS,3260,92929,INTRODUCTION TO PROGRAMMING,3rd Edition: Revel for Introduction to Python Programming and Data Structures -- Access Card,9780137621361,Pearson,Required,"Digital $133.50,",133.5,50.0,6675.0
PSYC,3140,87866,PSYCHOPATHOLOGY &amp; ABNORML PSYC,Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online) for Georgia State University,9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,93.0,6626.25
FLME,2700,87838,HISTORY OF MOTION PICTURES,Connect Online Access for Film History: An Introduction,9781265544386,McGraw-Hill,Recommended,"Digital $113.50,",113.5,58.0,6583.0
FI,3300,90893,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,45.0,6558.75
FI,3300,85230,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,45.0,6558.75
FI,3300,82391,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,45.0,6558.75
FI,3300,82334,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,45.0,6558.75
FI,3300,80504,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,45.0,6558.75
PSYC,3140,82055,PSYCHOPATHOLOGY &amp; ABNORML PSYC,Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online) for Georgia State University,9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,92.0,6555.0
POLS,2401,87757,GLOBAL ISSUES,"Bundle: Global Issues, Brown + TH Classroom Digital",9781778772887,Top Hat Monocle,Required,"Digital $86.25,",86.25,76.0,6555.0
CIS,3730,81563,DATABASE MANAGEMENT SYS,Modern Database Management,9780133544619,Pearson,Required,"Used $145.53, Used $260.00,",145.53,45.0,6548.85
MUA,1930,92348,"MUSIC, SOCIETY, AND CULTURE",Listen,9781324039440,"W. W. Norton & Company, Incorporated Courseware",Required,"Digital $77.00,",77.0,85.0,6545.0
MATH,2420,83113,DISCRETE MATHEMATICS,WebAssign Instant Access for Epp's Discrete Mathematics with Applications,9780357035245,Cengage Learning,Required,"Digital $152.00,",152.0,43.0,6536.0
NURS,7550,84383,ADVANCED PHARMACOLOGY,Pharmacotherapeutics for Advanced Practice Nurse Prescribers,9781719648035,F.A. DAVIS,Required,"New $183.95, Digital $171.75,",171.75,38.0,6526.5
BIOL,2108,92731,PRINCIPLES OF BIOLOGY II,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",9780138263270,Pearson,Required,"Digital $85.50,",85.5,76.0,6498.0
GEOG,1113,87175,INTRODUCTION TO LANDFORMS,Modified Mastering Geography with Pearson eText -- Standalone Access Card -- for Geosystems: An Introduction to Physical Geography,9780134642536,Pearson,Required,"Digital $126.75,",126.75,51.0,6464.25
ECON,2105,82909,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,120.0,6420.0
ECON,2106,84189,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,120.0,6420.0
FI,3300,93226,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,44.0,6413.0
FI,3300,91287,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,44.0,6413.0
FI,3300,83262,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,44.0,6413.0
FI,3300,82681,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,44.0,6413.0
ENVS,1401,90165,ENVIRONMENTAL SCIENCE,Environmental Science & Sustainability w/Inquizitive Code,9781324043485,W. W.Norton Co. Inc,Required,"Used $128.00, New $170.50,",128.0,50.0,6400.0
FLME,2700,86360,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60.0,6375.0
FLME,2700,87836,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60.0,6375.0
ECON,2105,88582,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,119.0,6366.5
PSYC,2070,80335,INTRO TO HUMAN SEXUALITY,Sexuality Now: Embracing Diversity,9781337404990,Cengage Learning,Required,"Used $97.76, New $151.29, Used $174.75, New $232.75,",97.76,65.0,6354.400000000001
PSYC,3140,93002,PSYCHOPATHOLOGY &amp; ABNORML PSYC,Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online) for Georgia State University,9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,89.0,6341.25
MUA,1930,86385,"MUSIC, SOCIETY, AND CULTURE",Listen,9781324039440,"W. W. Norton & Company, Incorporated Courseware",Required,"Digital $77.00,",77.0,82.0,6314.0
ECON,2106,84215,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,118.0,6313.0
FLME,2700,89854,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,59.0,6268.75
FLME,2700,87550,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,59.0,6268.75
FI,3300,80503,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,43.0,6267.25
MATH,2212,91620,CALCULUS OF ONE VARIABLE II,"WebAssign for Stewart/Clegg/Watson's Calculus: Early Transcendentals, Multi-Term Instant Access",9780357128930,Cengage Learning,Required,"Digital $189.50,",189.5,33.0,6253.5
MATH,2212,91619,CALCULUS OF ONE VARIABLE II,"WebAssign for Stewart/Clegg/Watson's Calculus: Early Transcendentals, Multi-Term Instant Access",9780357128930,Cengage Learning,Required,"Digital $189.50,",189.5,33.0,6253.5
NURS,3066,90275,PHARMACOLOGY,Pharmacology & the Nursing Process,9780323827973,Elsevier Health,Required,"Used $50.40, New $100.79, Used $94.50, New $125.99, Digital $107.99,",50.4,124.0,6249.599999999999
BIOL,2107,86238,PRINCIPLES OF BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",9780138263270,Pearson,Required,"Digital $85.50,",85.5,73.0,6241.5
EDUC,2120,82958,EXPLORING SOCIO-CULTURAL PERSP,Comprehensive Multicultural Education,9780134679020,Pearson Education,Required,"New $141.75,",141.75,44.0,6237.0
BIOL,1104,91667,INTRO BIOLOGY II,Achieve for What Is Life? A Guide to Biology with Physiology 5e (1-Term Online) for Georgia State University,9781319474676,MPS (Macmillan Publishers),Required,"Digital $68.60,",68.6,90.0,6173.999999999999
FLME,2700,86364,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,58.0,6162.5
FLME,2700,86359,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,58.0,6162.5
ACCT,8120,92637,ADVANCED FEDERAL TAXATION,Connect Online Access for McGraw-Hill's Taxation of Business Entities 2025: Evergreen Release,9781265352042,McGraw-Hill,Required,"Digital $198.50,",198.5,31.0,6153.5
FI,3300,92646,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,42.0,6121.5
FI,3300,82101,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,42.0,6121.5
FI,3300,86121,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,CSEP,Required,"New $145.75,",145.75,42.0,6121.5
CIS,3730,91132,DATABASE MANAGEMENT SYS,Modern Database Management,9780133544619,Pearson,Required,"Used $145.53, Used $260.00,",145.53,42.0,6112.26
MK,3010,80538,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,75.0,6093.75
MK,3010,87803,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,75.0,6093.75
MATH,2201,87767,CALC FOR THE LIFE SCIENCES I,"MyLab Math with eText Electronic Access Codes for Calculus for the Life Sciences, 2e, for GEORGIA STATE UNIVERSITY",9780135314494,Pearson,Required,"Digital $126.75,",126.75,48.0,6084.0
MATH,2212,91618,CALCULUS OF ONE VARIABLE II,"WebAssign for Stewart/Clegg/Watson's Calculus: Early Transcendentals, Multi-Term Instant Access",9780357128930,Cengage Learning,Required,"Digital $189.50,",189.5,32.0,6064.0
MATH,2212,83506,CALCULUS OF ONE VARIABLE II,"WebAssign for Stewart/Clegg/Watson's Calculus: Early Transcendentals, Multi-Term Instant Access",9780357128930,Cengage Learning,Required,"Digital $189.50,",189.5,32.0,6064.0
ECON,4800,80415,INTERNATIONAL TRADE,International Trade,9781319218454,"Worth Publishers, Incorporated",Required,"Used $251.25, New $334.75,",251.25,24.0,6030.0
MK,3010,82056,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,74.0,6012.5
MK,4300,82549,ADVERTISING,Connect Online Access for M: Advertising,9781264058549,McGraw-Hill,Required,"Digital $157.75,",157.75,38.0,5994.5
PSYC,3140,85964,PSYCHOPATHOLOGY &amp; ABNORML PSYC,Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online) for Georgia State University,9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,84.0,5985.0
BIOL,3440,92524,FUNDAMENTALS OF EVOLUTION,Evolution,9781319079864,W. H. Freeman & Company,Required,"Used $87.26, Digital $57.99, Used $156.00, New $207.75, Digital $121.99,",57.99,103.0,5972.97
