0,1,2,3,4,5,6,7,8,9,10,11,12,13
MATH,1111,10251,403,MyLab Math with Pearson eText Access Code (18 weeks) for College Algebra: Concepts Through Functions,Required Choose Only 1 of 3,"Digital $120.00,",Edition: 5th,ISBN: 9780138120887,Author: Iii,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
BIOL,2260,12748,403,"LSC (GEORGIA STATE UNIVERSITY) BIOL 2300/2310: REDSHELF Connect for Nester's Microbiology: A Human Perspective, 180 Day Access ENTRP",Required,"Digital $126.75,",ISBN: 9781264547937,Author: Anderson,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Publication Date: TBD,,
BIOL,2260,12748,403,NESTER'S MICROBIOLOGY (LL)(w/CONNECT ACCESS CARD),Required,"New $228.25,",Edition: 10th,ISBN: 9781266359330,Author: Anderson,Publisher: McGraw-Hill,,Publication Date: TBD,
POLS,1101,17387,403,Custom Authoring Bundle: Understanding the American Way of Government & Politics,Required,"Digital $75.00,",Edition: 1st,ISBN: 9781774947180,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
POLS,1101,17386,403,Custom Authoring Bundle: Understanding the American Way of Government & Politics,Required,"Digital $75.00,",Edition: 1st,ISBN: 9781774947180,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
BIOL,2108,15589,403,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",Required,"Digital $85.50,",ISBN: 9780138263270,Author: Education,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,,
MATH,1401,15635,403,"Elementary Statistics, Face-to-Face (GSU Main Campus)",Required,"Digital $40.00,",Edition: 2nd,ISBN: 9781954152168,Author: Open Learning Initiative,Publisher: Open Learning Initiative/Carnegie Mellon Univ,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
PSYC,2030,12410,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AH,1750,12552,403,NO BOOKS FOR COURSE,,,,,,,,,
NURS,4620,10500,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ART,1301,16202,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ART,1301,16637,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CRJU,2200,20945,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,2107,17436,403,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",Required,"Digital $85.50,",ISBN: 9780138263270,Author: Education,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,,
NURS,4610,10321,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,3800,17331,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,3510,16411,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,3140,10713,403,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",Required,"Digital $71.25,",Edition: 10th,ISBN: 9781319523657,Author: Comer,Publisher: MPS (Macmillan Publishers),Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
PSYC,3510,12078,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,3140,12255,403,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",Required,"Digital $71.25,",Edition: 10th,ISBN: 9781319523657,Author: Comer,Publisher: MPS (Macmillan Publishers),Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
BIOL,3800,18602,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,3140,17785,403,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",Required,"Digital $71.25,",Edition: 10th,ISBN: 9781319523657,Author: Comer,Publisher: MPS (Macmillan Publishers),Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
PSYC,1100,11774,403,Minds Machine: Foundations of Brain Behavior,Recommended,"Digital $64.99, Digital $74.98, Used $112.50, New $149.99, Digital $99.98,",Edition: 5th,ISBN: 9780197666081,Author: Watson,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2024,Publication Date: TBD
ECON,2105,10506,403,Georgia State University ECON 2105 Principles of Economics,Required Choose Only 1 of 2,"Digital $53.50,",Edition: 3rd,ISBN: 9781265679767,Author: Asarta,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
ECON,2105,10506,403,GSU ECON 2105/2106 (360 days),Required Choose Only 1 of 2,"Digital $90.00,",Edition: 3rd,ISBN: 9781266909542,Author: ASARTA,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
BIOL,2108,15590,403,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",Required,"Digital $85.50,",ISBN: 9780138263270,Author: Education,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,,
SW,2000,10432,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,2050,20521,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,2070,17782,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,2050,17692,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,1010,13119,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,2401,12739,403,"Bundle: Global Issues, Brown + TH Classroom Digital",Required,"Digital $86.25,",Edition: 1st,ISBN: 9781778772887,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
POLS,2401,10906,403,"Bundle: Global Issues, Brown + TH Classroom Digital",Required,"Digital $86.25,",Edition: 1st,ISBN: 9781778772887,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
POLS,2401,10352,403,"Bundle: Global Issues, Brown + TH Classroom Digital",Required,"Digital $86.25,",Edition: 1st,ISBN: 9781778772887,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
POLS,2401,14503,403,"Bundle: Global Issues, Brown + TH Classroom Digital",Required,"Digital $86.25,",Edition: 1st,ISBN: 9781778772887,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
POLS,2401,10353,403,"Bundle: Global Issues, Brown + TH Classroom Digital",Required,"Digital $86.25,",Edition: 1st,ISBN: 9781778772887,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
PSYC,2070,10366,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,1113,12865,403,MyLab Math with Pearson eText -- Access Card -- for College Algebra and Trigonometry (18-Weeks),Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Daniels,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,12865,403,MyLab Math with Pearson eText Access Code (18 Weeks) for College Algebra and Trigonometry,Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Lial,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
POLS,1101,10351,403,Custom Authoring Bundle: Understanding the American Way of Government & Politics,Required,"Digital $75.00,",Edition: 1st,ISBN: 9781774947180,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
NURS,4510,12023,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,2700,16687,403,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,Required,"Digital $106.25,",ISBN: 9781265544386,Author: Thompson,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Publication Date: TBD,,
MUA,1930,10270,403,"Connect Online Access for Music: An Appreciation, Brief",Required,"Digital $130.00,",Edition: 10th,ISBN: 9781264029709,Author: Kamien,Publisher: McGraw-Hill,Formats: BryteWave Format,Copyright Year: 2022,Publication Date: TBD
MATH,1113,12868,403,MyLab Math with Pearson eText Access Code (18 Weeks) for College Algebra and Trigonometry,Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Lial,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,12868,403,MyLab Math with Pearson eText -- Access Card -- for College Algebra and Trigonometry (18-Weeks),Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Daniels,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,12932,403,MyLab Math with Pearson eText Access Code (18 Weeks) for College Algebra and Trigonometry,Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Lial,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,12932,403,MyLab Math with Pearson eText -- Access Card -- for College Algebra and Trigonometry (18-Weeks),Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Daniels,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,12866,403,MyLab Math with Pearson eText -- Access Card -- for College Algebra and Trigonometry (18-Weeks),Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Daniels,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,12866,403,MyLab Math with Pearson eText Access Code (18 Weeks) for College Algebra and Trigonometry,Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Lial,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MUA,1930,10271,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,1113,21573,403,MyLab Math with Pearson eText Access Code (18 Weeks) for College Algebra and Trigonometry,Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Lial,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,21573,403,MyLab Math with Pearson eText -- Access Card -- for College Algebra and Trigonometry (18-Weeks),Required,"Digital $120.00,",Edition: 7th,ISBN: 9780135923221,Author: Daniels,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
FLME,2700,15223,403,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,Required,"Digital $106.25,",ISBN: 9781265544386,Author: Thompson,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Publication Date: TBD,,
GEOL,2001,15440,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,2700,15105,403,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,Required,"Digital $106.25,",ISBN: 9781265544386,Author: Thompson,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Publication Date: TBD,,
PSYC,2060,17781,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,2103,10367,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CRJU,1100,19473,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,2060,13329,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NURS,4110,19438,403,CoursePoint+ for Ricci/Kyle Maternity & Pediatric Nursing 5th edition (Acc Code),Required,"New $306.65,",Edition: 5th,ISBN: 9781975246112,Author: Ricci,Publisher: Wolters Kluwer Health / Lippincott Williams & Wilkins,,Copyright Year: 2025,Publication Date: TBD
BIOL,1104,20722,403,Modified Mastering Biology with eText Student Access Code for Biology: Science for Life for GEORGIA STATE UNIVERSITY,Required,"Digital $66.75,",ISBN: 9780135436240,Author: Education,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,,
PERS,2001,17958,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CNHP,2010,15086,403,Course Materials are being finalized. Check back soon for updates.,,,,,,,,,
LAW,5020,12667,403,Criminal Law w/ Casebook Connect,Required,"New $352.00,",Edition: 9th,ISBN: 9781543810783,Author: Kaplan,Publisher: Aspen Publishing,Formats: Hardcover,Copyright Year: 2021,Publication Date: TBD
LAW,5020,12667,403,Criminal Law (w/Bind-in Access Code),Required,"Used $125.16, Used $223.50,",Edition: 8th,ISBN: 9781454868217,Author: Kaplan,Publisher: Aspen Publishing,Formats: Hardcover,Copyright Year: 2017,Publication Date: TBD
CSC,3350,19286,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,3400,12384,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ECON,2105,11392,403,GSU ECON 2105/2106 (360 days),Required Choose Only 0 of 2,"Digital $90.00,",Edition: 3rd,ISBN: 9781266909542,Author: ASARTA,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
ECON,2105,11392,403,Georgia State University ECON 2105 Principles of Economics,Required Choose Only 0 of 2,"Digital $53.50,",Edition: 3rd,ISBN: 9781265679767,Author: Asarta,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
CNHP,2010,15085,403,Course Materials are being finalized. Check back soon for updates.,,,,,,,,,
GEOG,1112,16928,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GEOG,1112,18919,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENVS,1402,21101,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENVS,1402,19598,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NURS,4115,19439,403,CoursePoint+ for Ricci/Kyle Maternity & Pediatric Nursing 5th edition (Acc Code),Required,"New $306.65,",Edition: 5th,ISBN: 9781975246112,Author: Ricci,Publisher: Wolters Kluwer Health / Lippincott Williams & Wilkins,,Copyright Year: 2025,Publication Date: TBD
NUTR,4960,12517,403,"MindTap for Dunford/Doyle's Nutrition for Sport and Exercise, 1 term Instant Access",Required,"Digital $173.50,",Edition: 5th,ISBN: 9780357448182,Author: Dunford,Publisher: Cengage Learning,Formats: TXT,Copyright Year: 2022,Publication Date: TBD
NUTR,4960,12517,403,MindTap Nutrition Dunford/Doyle's Nutrition for Sport and Exercise,Required,"Digital $130.00,",Edition: 5th,ISBN: 9780357448182,Author: Dunford,Publisher: Cengage Learning,Formats: Publisher Hosted,Copyright Year: 2022,Publication Date: TBD
LAW,5099,17546,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,3140,17784,403,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",Required,"Digital $71.25,",Edition: 10th,ISBN: 9781319523657,Author: Comer,Publisher: MPS (Macmillan Publishers),Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
BIOL,2107,18060,403,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",Required,"Digital $85.50,",ISBN: 9780138263270,Author: Education,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,,
ECON,2100,17175,403,Intro to the Global Economy (Access code Pak),Required,"New $123.00,",Edition: 3rd,ISBN: 9781792462061,Author: Kagundu,Publisher: Kendall Hunt Publishing Company,,Copyright Year: 2021,Publication Date: TBD
NURS,3066,19434,403,Pharmacology & the Nursing Process,Required,"Used $50.40, New $100.79, Used $94.50, New $125.99, Digital $80.00,",Edition: 10th,ISBN: 9780323827973,Author: Lilley,Publisher: Elsevier Health,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
LAW,5050,18462,403,Dukeminier & Krier's Property: Concise Edition Connected eBook with Study Center,Required,"New $320.00,",Edition: 4th,ISBN: 9798889066187,Author: Alexander,Publisher: Aspen Publishing,,Publication Date: TBD,
GEOL,1122,20358,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AAS,1141,16536,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SCOM,2050,15525,403,GEORGIA STATE UNIVERSITY- SCOM 2050: FOLLETT CUSTOM SITE CCS ECOMM BILLING Connect for Introduction to Mass Communication,Required,"Digital $100.00,",Edition: 12th,ISBN: 9781266454493,Author: Baran,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
LAW,5050,12556,403,NO BOOKS FOR COURSE,,,,,,,,,
SCOM,2050,13169,403,GEORGIA STATE UNIVERSITY- SCOM 2050: FOLLETT CUSTOM SITE CCS ECOMM BILLING Connect for Introduction to Mass Communication,Required,"Digital $100.00,",Edition: 12th,ISBN: 9781266454493,Author: Baran,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
