SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
FI,3300,13837,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
FI,3300,21566,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
FI,3300,21571,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
FI,3300,21575,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
FI,3300,21576,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
FI,3300,17674,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
FI,3300,11915,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,45,6558.75
CIS,3730,12768,DATABASE MANAGEMENT SYS,Database Processing,9780134802749,Pearson,Required,"Used $145.53, New $259.88, Used $260.00, New $346.50,",145.53,45,6548.85
CIS,3730,20194,DATABASE MANAGEMENT SYS,Database Processing,9780134802749,Pearson,Required,"Used $145.53, New $259.88, Used $260.00, New $346.50,",145.53,45,6548.85
GRMN,1002,19259,ELEMENTARY GERMAN II,Connect Online Access for Kontakte,9781260393675,McGraw-Hill,Required,"Digital $216.50,",216.5,30,6495.0
ECON,2106,14933,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required Choose Only 0 of 2,"Digital $53.50,",53.5,120,6420.0
MGT,3400,10890,MANAGING PEOPLE IN ORGS,GEORGIA STATE UNIVERSITY MGT 3400,9781265490317,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,120,6420.0
ECON,2105,11760,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required Choose Only 0 of 2,"Digital $53.50,",53.5,120,6420.0
ECON,2105,18285,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required Choose Only 0 of 2,"Digital $53.50,",53.5,120,6420.0
ECON,2106,15390,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required Choose Only 0 of 2,"Digital $53.50,",53.5,120,6420.0
FI,3300,11771,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,44,6413.0
FI,3300,18827,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,44,6413.0
FI,3300,19947,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,44,6413.0
FI,3300,21579,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,44,6413.0
FI,3300,21577,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,44,6413.0
FLME,2700,18931,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60,6375.0
FLME,2700,18866,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60,6375.0
FLME,2700,15104,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60,6375.0
FLME,2700,18865,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60,6375.0
FLME,2700,18500,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,60,6375.0
CHEM,2400,16453,ORGANIC CHEMISTRY I,Molecular Model Kit,9780615377193,Andrus Educational Supplies,Recommended,"New $31.50,",31.5,201,6331.5
MK,4300,14349,ADVERTISING,Connect Online Access for M: Advertising,9781264058549,McGraw-Hill,Required,"Digital $157.75,",157.75,40,6310.0
FLME,2700,17856,HISTORY OF MOTION PICTURES,LSC (GEORGIA STATE UNIVERSITY) FLME 2700: FOLLETT DPF CUSTOM SITE CCS ECOMM Connect for Film History: An Introduction 180 DAYS ACCESS ENTRP,9781265544386,McGraw-Hill Higher Education,Required,"Digital $106.25,",106.25,59,6268.75
FI,3300,12948,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,43,6267.25
BIOL,2107,15587,PRINCIPLES OF BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Campbell Biology in Focus, 3e, 6-Month TBA, for GEORGIA STATE UNIVERSITY",9780138263270,Pearson,Required,"Digital $85.50,",85.5,73,6241.5
MATH,2641,13319,LINEAR ALGEBRA I,Linear Algebra & Its Applications (RRPHE RENTAL Edition),9780135851258,PH - (Rental Rev Share),Required,"Used $79.99, New $79.99, Digital $116.25,",79.99,78,6239.219999999999
MGT,3100,16490,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,60,6120.0
MK,3010,15178,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,75,6093.75
MK,3010,12008,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,75,6093.75
MK,3010,12202,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,75,6093.75
THEA,2040,15110,INTRO TO THE THEATRE,Art of Theatre Then & Now (w/out Access Code),9781305954700,Cengage Learning,Required,"Used $86.21, New $153.94, Digital $50.99, Digital $69.99, Used $154.00, New $205.25, Digital $89.23,",50.99,119,6067.81
PSYC,1100,11774,INTRO TO BIOPSYC,Minds Machine: Foundations of Brain Behavior,9780197666081,Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Recommended,"Digital $64.99, Digital $74.98, Used $112.50, New $149.99, Digital $99.98,",64.99,93,6044.07
POLS,2401,10521,GLOBAL ISSUES,"Bundle: Global Issues, Brown + TH Classroom Digital",9781778772887,Top Hat Monocle,Required,"Digital $86.25,",86.25,70,6037.5
RE,4160,15846,RE INVESTMENTS,Investment Analysis for Real Estate Decisions,9781475484182,Dearborn Real Estate Education Company,Required,"Digital $132.75,",132.75,45,5973.75
ACCT,8120,12377,ADVANCED FEDERAL TAXATION,Connect Online Access for McGraw-Hill's Taxation of Business Entities 2025: Evergreen Release,9781265352042,McGraw-Hill,Required,"Digital $198.50,",198.5,30,5955.0
SOCI,3222,14367,DEVIANT BEHAVIOR,Alternative Urbanisms & Social Deviance,9781644969168,Great River Learning,Required,"New $79.00,",79.0,75,5925.0
PSYC,3140,17784,PSYCHOPATHOLOGY &amp; ABNORML PSYC,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,83,5913.75
BIOL,1104,20722,INTRO BIOLOGY II,Modified Mastering Biology with eText Student Access Code for Biology: Science for Life for GEORGIA STATE UNIVERSITY,9780135436240,Pearson,Required,"Digital $66.75,",66.75,88,5874.0
PERS,2001,15904,PERSPECTIV:COMPARATIVE CULTURE,Food & Culture,9781305628052,Cengage Learning,Required,"Used $115.19, New $219.40, Digital $50.99, Digital $69.99, Used $205.75, New $274.25, Digital $88.99,",50.99,115,5863.85
FI,3300,21578,CORPORATION FINANCE,CSePUB Finance (w/Access Cards),9780996235303,Conley Smith Publishing,Required,"New $145.75,",145.75,40,5830.0
CPS,3500,14405,STRESS &amp; STRESS MANAGEMENT,Stress Management for Life,9780357363966,Cengage Learning,Required,"Used $65.60, Digital $50.99, Digital $69.99, Used $123.00, New $164.00, Digital $88.99,",50.99,114,5812.860000000001
MK,4850,16557,MKTG FOR ENTREPRENEURS,ExEC Curriculum (Access Code),9780692946084,"Together Tech, LLC (EMAIL PO's ONLY)",Required,"New $144.25,",144.25,40,5770.0
ACCT,2101,11102,PRIN OF ACCT I,GEORGIA STATE UNIVERSITY ACCT 2101,9781266245626,McGraw-Hill Higher Education,Required,"Digital $96.00,",96.0,60,5760.0
ACCT,2102,14397,PRIN OF ACCT II,GEORGIA STATE UNIVERSITY ACCT 2101,9781266245626,McGraw-Hill Higher Education,Required,"Digital $96.00,",96.0,60,5760.0
ACCT,2102,13766,PRIN OF ACCT II,GEORGIA STATE UNIVERSITY ACCT 2101,9781266245626,McGraw-Hill Higher Education,Required,"Digital $96.00,",96.0,60,5760.0
ACCT,2101,15713,PRIN OF ACCT I,GEORGIA STATE UNIVERSITY ACCT 2101,9781266245626,McGraw-Hill Higher Education,Required,"Digital $96.00,",96.0,60,5760.0
CIS,3730,14164,DATABASE MANAGEMENT SYS,Database Processing,9780134802749,Pearson,Required,"Used $145.53, New $259.88, Used $260.00, New $346.50,",145.53,39,5675.67
ECON,3900,20528,MACROECONOMICS-CTW,Macroeconomics,9781319263904,"Worth Publishers, Incorporated",Required,"Used $183.44, New $349.40, Digital $95.99, Used $327.75, New $436.75,",95.99,59,5663.41
NURS,3162,18305,MEDICAL SURGICAL I,Fund of Nursing (CoursePoint Access Card),9781975204266,Wolters Kluwer Health / Lippincott Williams & Wilkins,Required,"New $206.65,",206.65,27,5579.55
PSYC,4120,12340,LEARNING,"MindTap Psychology, 1 term (6 months) Instant Access for Domjan's The Principles of Learning and Behavior",9781337275217,Cengage Learning,Required,"Digital $168.00,",168.0,33,5544.0
NURS,4300,19435,"HS: POLICY, PLANNING, TRENDS",Nurses Making Policy,9780826166456,Springer Publishing Company,Required,"Used $90.75, New $121.00, Digital $119.99,",90.75,61,5535.75
POLS,2401,16505,GLOBAL ISSUES,"Bundle: Global Issues, Brown + TH Classroom Digital",9781778772887,Top Hat Monocle,Required,"Digital $86.25,",86.25,64,5520.0
SCOM,2050,13167,"MEDIA, CULTURE, AND SOCIETY",GEORGIA STATE UNIVERSITY- SCOM 2050: FOLLETT CUSTOM SITE CCS ECOMM BILLING Connect for Introduction to Mass Communication,9781266454493,McGraw-Hill Higher Education,Required,"Digital $100.00,",100.0,55,5500.0
FI,4350,21646,PRIN BUSINESS VALUATION,Valuing a Business,9781260121568,McGraw-Hill,Required,"New $134.00,",134.0,41,5494.0
FI,4260,21580,HEDGE FUND STRATEGIES,Hedge Funds: Quantitative Insights,9780470687772,"John Wiley & Sons, Incorporated",Required,"New $140.00,",140.0,39,5460.0
LAW,7116,12558,CONSTITUTIONAL TORT LITIGATION,Constitutional Torts,9781531017521,Carolina Academic Press,Required,"Used $156.00, New $208.00, Digital $156.00,",156.0,35,5460.0
ECON,2106,15388,PRINCIPLES OF MICROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required Choose Only 0 of 2,"Digital $53.50,",53.5,100,5350.0
PSYC,3140,10369,PSYCHOPATHOLOGY &amp; ABNORML PSYC,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,75,5343.75
PSYC,3140,16410,PSYCHOPATHOLOGY &amp; ABNORML PSYC,"Georgia State University, Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online)",9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,75,5343.75
MGT,4700,18232,OPERATIONS MANAGEMENT,"Operations & Supply Chain Management, 11e WileyPLUS API Single Term",9781119905714,"John Wiley & Sons, Incorporated",Required,"Digital $133.50,",133.5,40,5340.0
POLS,1101,15337,AMERICAN GOVERNMENT,Custom Authoring Bundle: Understanding the American Way of Government & Politics,9781774947180,Top Hat Monocle,Required,"Digital $75.00,",75.0,70,5250.0
POLS,1101,15338,AMERICAN GOVERNMENT,Custom Authoring Bundle: Understanding the American Way of Government & Politics,9781774947180,Top Hat Monocle,Required,"Digital $75.00,",75.0,70,5250.0
CIS,3730,16569,DATABASE MANAGEMENT SYS,Database Processing,9780134802749,Pearson,Required,"New $259.88, New $346.50,",259.88,20,5197.6
POLS,1101,18744,AMERICAN GOVERNMENT,Custom Authoring Bundle: Understanding the American Way of Government & Politics,9781774947180,Top Hat Monocle,Required,"Digital $75.00,",75.0,69,5175.0
POLS,4490,19555,T INTL CONFLICT &amp; COOPERATION,REVEL for Understanding Global Conflict and Cooperation -- Access Card,9780134406312,Pearson,Required,"Digital $106.75,",106.75,48,5124.0
MUA,1500,10267,"JAZZ:ORIGINS,STYLES,INFLU",Jazz History Overview,9780757538643,Kendall Hunt Publishing Company,Required,"Used $63.90, Used $120.00, New $159.76,",63.9,80,5112.0
POLS,1101,14387,AMERICAN GOVERNMENT,Custom Authoring Bundle: Understanding the American Way of Government & Politics,9781774947180,Top Hat Monocle,Required,"Digital $75.00,",75.0,68,5100.0
BIOL,1104,20719,INTRO BIOLOGY II,Modified Mastering Biology with eText Student Access Code for Biology: Science for Life for GEORGIA STATE UNIVERSITY,9780135436240,Pearson,Required,"Digital $66.75,",66.75,76,5073.0
ACCT,4102,15717,ESSENTIALS OF FIN REP II,ND GEORGIA STATE UNIVERSITY CONNECT ONLINE ACCESS FOR INTERMEDIATE ACCOUNTING,9781265388911,McGraw-Hill,Required,"Digital $157.50,",157.5,32,5040.0
BIOL,1103,20691,INTRO BIOLOGY I,"Modified Mastering Biology with eText Electronic Access Code for Biology: Science for Life with Physiology, 6e, for GEORGIA STATE UNIVERSITY",9780138304577,Pearson,Required,"Digital $66.75,",66.75,75,5006.25
NUTR,2100,16826,PRINCIPLES OF NUTRITION,Top Hat Classroom-One Semester,9780986615108,Top Hat Monocle,Required,"Digital $35.25,",35.25,142,5005.5
ECON,2105,10506,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,93,4975.5
MBA,8000,16419,MANAGING-GLOBAL ECONOMY,Managerial Economics,9780393912777,"W. W. Norton & Company, Incorporated",Required,"Used $94.82, Used $169.50, Digital $148.71,",94.82,52,4930.639999999999
MUA,1500,17276,"JAZZ:ORIGINS,STYLES,INFLU",Jazz History Overview,9780757538643,Kendall Hunt Publishing Company,Required,"Used $63.90, Used $120.00, New $159.76,",63.9,77,4920.3
MATH,1113,22491,PRECALCULUS,MyLab Math with Pearson eText -- Access Card -- for College Algebra and Trigonometry (18-Weeks),9780135923221,Pearson,Required,"Digital $120.00,",120.0,41,4920.0
BIOL,3840,10075,ANIMAL BIOLOGY,Integrated Prin of Zoology (RRMCG),9781264091218,McGraw-Hill (Rental Revenue),Required,"Used $70.01, New $70.01, Digital $82.50, Digital $98.75,",70.01,70,4900.700000000001
MGT,3100,19966,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,13951,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,11754,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,11249,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,11239,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,11237,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,10883,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,10882,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,10884,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,10880,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,15037,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,19965,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MGT,3100,13952,BUSINESS ANALYSIS,Business Analysis Using Excel: The Science Behind Informed Decision Making,9780999597279,Conley Smith Publishing,Required,"New $102.00,",102.0,48,4896.0
MK,3010,12568,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,60,4875.0
MK,3010,19650,MARKETING MANAGEMENT,GEORGIA STATE UNIVERSITY MK 3010,9781265861551,McGraw-Hill Higher Education,Required,"Digital $81.25,",81.25,60,4875.0
BIOL,2252K,12902,ANATOMY AND PHYSIOLOGY II,Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology,9780134788074,Pearson,Required,"Digital $200.00,",200.0,24,4800.0
BIOL,2252K,12901,ANATOMY AND PHYSIOLOGY II,Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology,9780134788074,Pearson,Required,"Digital $200.00,",200.0,24,4800.0
PHYS,2212K,12688,PRINCIPLES OF PHYSICS II,Modified Mastering Physics with Pearson eText -- Access Card -- for Physics for Scientists and Engineers: A Strategic Approach with Modern Physics 24 months,9780137319497,Pearson,Required,"Digital $200.00,",200.0,24,4800.0
PHYS,1112K,10988,INTRODUCTORY PHYSICS II,Modified Mastering Physics with Pearson eText -- Standalone Access Card -- for College Physics: A Strategic Approach,9780134724744,Pearson,Required,"Digital $200.00,",200.0,24,4800.0
